"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"TP_MOTIVO";"DS_TP_MOTIVO";"CD_MOTIVO";"DS_MOTIVO"
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001609795";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001615294";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001596724";"J";"Fundamentos legais de julgamento";3;"Ficha limpa (LC 64/90)"
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001725958";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001609572";"J";"Fundamentos legais de julgamento";3;"Ficha limpa (LC 64/90)"
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001613617";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001732305";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001613880";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001639095";"J";"Fundamentos legais de julgamento";3;"Ficha limpa (LC 64/90)"
"29/10/2024";"03:36:37";2022;2;"Eleição Ordinária";546;"Eleições Gerais Estaduais 2022";"RJ";"RJ";"RIO DE JANEIRO";"190001601702";"J";"Fundamentos legais de julgamento";6;"Ausência de requisito de registro "
